id,codigo_parlamentar,nome,partido,uf,tipo_sessao,tipo_uso_palavra,data,sumario,keywords,transcricao,nome_civil,sexo,data_nascimento,uf_nascimento,municipio_nascimento
513150,4770,Izalci Lucas,PL,DF,Sessão Deliberativa Extraordinária,Discurso,2025-04-24,"Cobrança de apuração sobre os descontos irregulares nas aposentadorias dos segurados do INSS, destacando o papel da Comissão Mista da Medida Provisória nº 871/2019 na prevenção de fraudes. Insatisfação com a atual gestão das empresas estatais pelo Governo Federal.","COBRANÇA, APURAÇÃO, INVESTIGAÇÃO, FRAUDE, IRREGULARIDADE, INSTITUTO NACIONAL DO SEGURO SOCIAL (INSS), DESCONTO, ASSOCIAÇÃO CIVIL, CONSIGNAÇÃO EM FOLHA DE PAGAMENTO, PROVENTOS, APOSENTADORIA, APOSENTADO.
DESTAQUE, IMPORTANCIA, MEDIDA PROVISORIA (MPV), CRIAÇÃO, PROGRAMA ESPECIAL, ANALISE, PROGRAMA, REVISÃO, BENEFICIO PREVIDENCIARIO, SEGURIDADE SOCIAL, INSTITUTO NACIONAL DO SEGURO SOCIAL (INSS), CORRELAÇÃO, INDICIO, IRREGULARIDADE, INCAPACIDADE, BONUS, DESEMPENHO FUNCIONAL, PERICIA MEDICA.",,Izalci Lucas Ferreira,Masculino,1956-04-07,MG,Araújos
513149,5748,Veneziano Vital do Rêgo,MDB,PB,Sessão Deliberativa Extraordinária,Discurso,2025-04-24,Pesar pelo falecimento do Papa Francisco e homenagens ao legado deixado pelo pontífice.,"VOTO DE PESAR, MORTE, PAPA FRANCISCO, IGREJA CATOLICA, ELOGIO, HOMENAGEM POSTUMA, DEFESA, MINORIA.",,Veneziano Vital do Rêgo Segundo Neto,Masculino,1970-07-17,PB,Campina Grande
513148,5976,Eduardo Girão,NOVO,CE,Sessão Deliberativa Extraordinária,Discurso,2025-04-24,"Indignação com as denúncias de corrupção apresentadas contra a Confederação Brasileira de Futebol (CBF) e anúncio de requerimento apresentado por S. Exa., aguardando a assinatura dos demais pares, para a criação de uma CPI que investigue a situação. Necessidade de apurar possíveis conflitos de interesses envolvendo o Ministro do STF Gilmar Mendes e essa instituição.","DENUNCIA, CORRUPÇÃO, CONFEDERAÇÃO BRASILEIRA DE FUTEBOL (CBF), PRESIDENTE, EDNALDO RODRIGUES, APOSTA, CASA DE APOSTA ESPORTIVA, COMISSÃO PARLAMENTAR DE INQUERITO (CPI), CRITICA, MINISTRO, SUPREMO TRIBUNAL FEDERAL (STF), LUIS ROBERTO BARROSO, GILMAR MENDES, CONFLITO DE INTERESSES.",,Luis Eduardo Grangeiro Girão,Masculino,1972-09-25,CE,Fortaleza
513145,6304,Margareth Buzetti,PSD,MT,Sessão Deliberativa Ordinária,Pela ordem,2025-04-23,"Pela ordem sobre o Projeto de Lei (PL) n° 13, de 2022, que ""Dispõe sobre o transporte aéreo de animais de estimação em voos domésticos.""","PROJETO DE LEI, CRIAÇÃO, LEI FEDERAL, CRITERIOS, TRANSPORTE, Animal Doméstico, CÃO, GATO, TRANSPORTE AEREO, UTILIZAÇÃO, EQUIPAMENTOS, MONITORAMENTO, LOCALIZAÇÃO.",,Margareth Gettert Busetti,Feminino,1959-10-31,SC,Concórdia
513144,345,Flávio Arns,PSB,PR,Sessão Deliberativa Ordinária,Pela ordem,2025-04-23,"Pela ordem sobre o Projeto de Lei (PL) n° 13, de 2022, que ""Dispõe sobre o transporte aéreo de animais de estimação em voos domésticos.""","PROJETO DE LEI, CRIAÇÃO, LEI FEDERAL, CRITERIOS, TRANSPORTE, Animal Doméstico, CÃO, GATO, TRANSPORTE AEREO, UTILIZAÇÃO, EQUIPAMENTOS, MONITORAMENTO, LOCALIZAÇÃO.",,Flávio José Arns,Masculino,1950-11-09,PR,Curitiba
513143,5895,Jorge Kajuru,PSB,GO,Sessão Deliberativa Ordinária,Pela ordem,2025-04-23,"Pela ordem sobre o Projeto de Lei (PL) n° 13, de 2022, que ""Dispõe sobre o transporte aéreo de animais de estimação em voos domésticos.""","PROJETO DE LEI, CRIAÇÃO, LEI FEDERAL, CRITERIOS, TRANSPORTE, Animal Doméstico, CÃO, GATO, TRANSPORTE AEREO, UTILIZAÇÃO, EQUIPAMENTOS, MONITORAMENTO, LOCALIZAÇÃO.",,Jorge Kajuru Reis da Costa Nasser,Masculino,1961-01-20,SP,Cajuru
513142,6304,Margareth Buzetti,PSD,MT,Sessão Deliberativa Ordinária,Pela ordem,2025-04-23,"Pela ordem sobre o Projeto de Lei (PL) n° 13, de 2022, que ""Dispõe sobre o transporte aéreo de animais de estimação em voos domésticos.""","PROJETO DE LEI, CRIAÇÃO, LEI FEDERAL, CRITERIOS, TRANSPORTE, Animal Doméstico, CÃO, GATO, TRANSPORTE AEREO, UTILIZAÇÃO, EQUIPAMENTOS, MONITORAMENTO, LOCALIZAÇÃO.",,Margareth Gettert Busetti,Feminino,1959-10-31,SC,Concórdia
513137,4770,Izalci Lucas,PL,DF,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Expectativa pela aprovação da PEC nº 12/2022, que veda a reeleição para o Poder Executivo, define os mandatos em cinco anos e unifica o período das eleições no país.","APOIO, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), EXTINÇÃO, REELEIÇÃO, CARGO, EXECUTIVO, AUMENTO, PERIODO, MANDATO ELETIVO.
DEFESA, NECESSIDADE, AMPLIAÇÃO, INVESTIMENTO, ORÇAMENTO, EDUCAÇÃO.",,Izalci Lucas Ferreira,Masculino,1956-04-07,MG,Araújos
513136,5783,Zenaide Maia,PSD,RN,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Defesa da PEC nº 79/2019, da qual S. Exa. é a primeira signatária, que estabelece limite às taxas de juros cobradas pelas instituições financeiras em operações de crédito, com apelo, à Presidência da CCJ, para a tramitação da matéria.   .","DEFESA, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), ESTABELECIMENTO, LIMITAÇÃO, TAXA DE COBRANÇA, JUROS, INSTITUIÇÃO FINANCEIRA, OPERAÇÃO FINANCEIRA, SOLICITAÇÃO, PRESIDENCIA, Comissão de Constituição, Justiça e Cidadania (CCJ), TRAMITAÇÃO, MATERIA.",,Zenaide Maia Calado Pereira dos Santos,Feminino,1954-11-27,PB,Brejo do Cruz
513135,6331,Sergio Moro,UNIÃO,PR,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Críticas às restrições aos direitos eleitorais daqueles que ocuparam os cargos de policial, juiz, promotor e militar e à redução do prazo de inelegibilidade para os condenados criminalmente, constantes do Projeto de Lei Complementar nº 112/2021, que dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras, com destaque para a audiência pública sobre o tema a ocorrer na CCJ.","CRITICA, RESTRIÇÃO, DIREITOS POLITICOS, CARGO, POLICIAL, JUIZ, PROMOTOR, MILITAR, REDUÇÃO, PERIODO, INELEGIBILIDADE, PESSOA FISICA, CONDENAÇÃO CRIMINAL, PROJETO DE LEI, NORMA JURIDICA, CODIGO ELEITORAL, PROCESSO ELEITORAL, DESTAQUE, AUDIENCIA, Comissão de Constituição, Justiça e Cidadania (CCJ).",,Sergio Fernando Moro,Masculino,1972-08-01,PR,Maringá
513134,5926,Lucas Barreto,PSD,AP,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Insatisfação com a proposta do ICMBio de estabelecer quatro reservas extrativistas marinhas no litoral amapaense, bem como preocupação com as possíveis repercussões econômicas para o desenvolvimento regional. Apelo por compensações financeiras, ao Estado do Amapá, em função de delimitação das áreas do Parque Nacional Montanhas do Tumucumaque","CRITICA, PROPOSTA, INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE (ICMBIO), ESTABELECIMENTO, RESERVA EXTRATIVISTA, MAR, LITORAL, ESTADO DO AMAPA (AP), PREOCUPAÇÃO, DESDOBRAMENTO, ECONOMIA, DESENVOLVIMENTO REGIONAL, SOLICITAÇÃO, COMPENSAÇÃO FINANCEIRA, DEMARCAÇÃO, AREA, PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE.",,Luiz Cantuária Barreto,Masculino,1964-11-10,NA,NA
513133,6337,Cleitinho,REPUBLICANOS,MG,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Manifestação de apoio à PEC nº 12/2022, que propõe a inelegibilidade dos chefes do Poder Executivo para reeleição no período subsequente e fixa seus mandatos em cinco anos.","APOIO, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), EXTINÇÃO, REELEIÇÃO, CARGO, EXECUTIVO, AUMENTO, PERIODO, MANDATO ELETIVO.
CRITICA, SUPREMO TRIBUNAL FEDERAL (STF), TRATAMENTO, DIFERENÇA, AGENTE POLITICO.
DEFESA, ISENÇÃO, VALOR, ENERGIA ELETRICA, POPULAÇÃO CARENTE, PROPOSTA, FINANCIAMENTO, ORIGEM, REDUÇÃO, RECURSOS, FUNDO PARTIDARIO.",,Cleiton Gontijo de Azevedo,Masculino,1982-04-15,MG,Divinópolis
513132,5895,Jorge Kajuru,PSB,GO,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Descontentamento com a aparente ausência de menção, durante reunião na CCJ, do nome de S. Exa. como o primeiro signatário da PEC nº 12/2022, que extingue a reeleição para cargos do Poder Executivo e amplia o mandato para cinco anos, a partir de 2030.","CRITICA, AUSENCIA, NOME, ORADOR, SIGNATARIO, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), PROPOSTA, EXTINÇÃO, REELEIÇÃO, CARGO, EXECUTIVO, AMPLIAÇÃO, PERIODO, MANDATO ELETIVO.",,Jorge Kajuru Reis da Costa Nasser,Masculino,1961-01-20,SP,Cajuru
513130,22,Esperidião Amin,PP,SC,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Necessidade de superação dos entraves às melhorias no trecho da BR-101, na região norte do Estado de Santa Catarina, com destaque para audiências no Ministério dos Transportes acerca da otimização do contrato de concessão e das condições dos túneis no trajeto.","NECESSIDADE, RESOLUÇÃO, OBSTACULO, MELHORIA, TRECHO, RODOVIA, REGIÃO NORTE, ESTADO DE SANTA CATARINA (SC), DESTAQUE, AUDIENCIA, MINISTERIO DOS TRANSPORTES (MTR), EFICIENCIA, CONTRATO, CONCESSÃO, TUNEL.
REGISTRO, AUDIENCIA PUBLICA, COMISSÃO DE RELAÇÕES EXTERIORES (CRE), ECONOMIA CIRCULAR, MATERIAL PLASTICO.
DEFESA, EMENDA, AUTORIA, ORADOR, CODIGO ELEITORAL, ESTABELECIMENTO, FISCALIZAÇÃO, CONTABILIDADE, VOTO, ELEITOR.",,Esperidião Amin Helou Filho,Masculino,1947-12-21,SC,Florianópolis
513129,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Esclarecimentos sobre o Projeto de Lei nº 5066/2020, de autoria de S.Exa., que aprimora os elementos de estímulo a pesquisa, desenvolvimento e inovação no setor petroquímico, bem como defesa de uma distribuição regional mais equitativa dos recursos advindos do setor.","DISCURSO, PROJETO DE LEI, AUTORIA, ORADOR, MELHORIA, ELEMENTO, INCENTIVO, PESQUISA, DESENVOLVIMENTO, INOVAÇÃO, SETOR, PETROLEO, HIDROCARBONETO, DEFESA, DISTRIBUIÇÃO, AMBITO REGIONAL, EQUIDADE.",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
513128,5008,Humberto Costa,PT,PE,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Apresentação de dados da Fundação Getúlio Vargas que indicam a redução da desigualdade social no Brasil em 2024, com o crescimento da renda da população de menor poder aquisitivo.","APRESENTAÇÃO, DADOS, FUNDAÇÃO GETULIO VARGAS (FGV), REDUÇÃO, DESIGUALDADE SOCIAL, ANO CIVIL, CRESCIMENTO ECONOMICO, RENDA, POPULAÇÃO CARENTE.",,Humberto Sérgio Costa Lima,Masculino,1957-07-07,SP,Campinas
513127,5976,Eduardo Girão,NOVO,CE,Sessão Deliberativa Ordinária,Discurso,2025-04-23,"Críticas ao Governo Lula pela concessão de asilo diplomático à Sra. Nadine Heredia, ex-Primeira-Dama do Peru, condenada por corrupção e lavagem de dinheiro naquele país.","CRITICA, GOVERNO FEDERAL, PRESIDENTE DA REPUBLICA, LUIZ INACIO LULA DA SILVA, CONCESSÃO, ASILO POLITICO, EX-PRIMEIRA-DAMA, PAIS ESTRANGEIRO, PERU, CONDENAÇÃO, CORRUPÇÃO, LAVAGEM DE DINHEIRO.
SOLICITAÇÃO, MOBILIZAÇÃO, MANIFESTAÇÃO COLETIVA, DIREITO DE REUNIÃO, POVO, CENSURA, ABUSO DE PODER, SUPREMO TRIBUNAL FEDERAL (STF), MINISTRO, ALEXANDRE DE MORAES.",,Luis Eduardo Grangeiro Girão,Masculino,1972-09-25,CE,Fortaleza
513124,5352,Rogério Carvalho,PT,SE,Sessão Deliberativa Ordinária,Pela Liderança,2025-04-22,"Lamento pelo falecimento de S.S., o Papa Francisco, com destaque para o legado de solidariedade e amor ao próximo deixado pelo pontífice.","HOMENAGEM POSTUMA, MORTE, PAPA FRANCISCO, IGREJA CATOLICA.",,Rogério Carvalho Santos,Masculino,1968-08-02,SE,Aracaju
513121,6304,Margareth Buzetti,PSD,MT,Sessão Deliberativa Ordinária,Pela ordem,2025-04-22,"Críticas ao STF por apreensão de celulares durante julgamento e apelo por reação institucional do Senado Federal, com abertura dos pedidos de impeachment.","CRITICA, SUPREMO TRIBUNAL FEDERAL (STF), APREENSÃO, TELEFONE CELULAR, ADVOGADO, JULGAMENTO, FILIPE MARTINS, OFENSA, LIBERDADE DE IMPRENSA, DEMOCRACIA, ACUSAÇÃO, JUDICIARIO, DITADURA, COBRANÇA, SENADO, ORDEM DOS ADVOGADOS DO BRASIL (OAB), ASSOCIAÇÃO BRASILEIRA DE IMPRENSA (ABI), SOLICITAÇÃO, DEFESA, CONSTITUIÇÃO FEDERAL, COMENTARIO, IMPEACHMENT, MINISTRO.",,Margareth Gettert Busetti,Feminino,1959-10-31,SC,Concórdia
513119,5936,Carlos Portinho,PL,RJ,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Lamento pelo falecimento de S. S., o Papa Francisco, e registro das celebrações com a cruz da primeira missa realizada no Brasil, cuja exibição no Congresso Nacional é defendida por S. Exa.","HOMENAGEM POSTUMA, MORTE, PAPA FRANCISCO, IGREJA CATOLICA.
CRITICA, SUPREMO TRIBUNAL FEDERAL (STF), APREENSÃO, TELEFONE CELULAR, ADVOGADO, JULGAMENTO, FILIPE MARTINS, OFENSA, LIBERDADE DE IMPRENSA, DEMOCRACIA, ACUSAÇÃO, JUDICIARIO, DITADURA, COBRANÇA, SENADO, ORDEM DOS ADVOGADOS DO BRASIL (OAB), ASSOCIAÇÃO BRASILEIRA DE IMPRENSA (ABI), SOLICITAÇÃO, DEFESA, CONSTITUIÇÃO FEDERAL, COMENTARIO, IMPEACHMENT, MINISTRO.",,Carlos Francisco Portinho,Masculino,1973-07-02,RJ,Rio de Janeiro
513116,5924,Oriovisto Guimarães,PSDB,PR,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Comentários sobre a matéria intitulada “Brazil’s Supreme Court is on trial”, publicada na revista The Economist, que analisa a situação política dos três Poderes no País nos últimos 20 anos, com destaque para a influência do Judiciário.","COMENTARIO, ARTIGO DE IMPRENSA, JORNAL, THE ECONOMIST, SITUAÇÃO, NATUREZA POLITICA, PODERES CONSTITUCIONAIS, BRASIL, ENFASE, SUPREMO TRIBUNAL FEDERAL (STF), ABUSO DE PODER, DECISÃO MONOCRATICA, MINISTRO, ALEXANDRE DE MORAES, GILMAR MENDES, DIAS TOFFOLI, REPUDIO, OMISSÃO, CONGRESSO NACIONAL.",,Oriovisto Guimaraes,Masculino,1945-08-12,SP,Batatais
513114,4639,Beto Faro,PT,PA,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Tributo ao legado de S. S. Papa Francisco, líder espiritual comprometido com a justiça social, a paz, a ecologia e a dignidade humana.","HOMENAGEM POSTUMA, MORTE, PAPA FRANCISCO, IGREJA CATOLICA.",,José Roberto Oliveira Faro,Masculino,1969-06-20,PA,Bujaru
513113,5008,Humberto Costa,PT,PE,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Homenagem póstuma a Sua Santidade, o Papa Francisco, falecido em 21 de abril de 2025, destacando sua dedicação à defesa da justiça social, à preservação do meio ambiente e à promoção da paz.","HOMENAGEM POSTUMA, MORTE, PAPA FRANCISCO, IGREJA CATOLICA.",,Humberto Sérgio Costa Lima,Masculino,1957-07-07,SP,Campinas
513110,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Manifestação contrária à criação de reservas extrativistas (Resex) pelo Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio), no Estado do Amazonas, por supostamente dificultar a liberdade e o sustento da população local.","CRITICA, SUPREMO TRIBUNAL FEDERAL (STF), INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE (ICMBIO), DIFICULDADE, POPULAÇÃO, REGIÃO AMAZONICA, DENUNCIA, CRIAÇÃO, UNIDADE DE CONSERVAÇÃO (UC), RESERVA EXTRATIVISTA, PREJUIZO, EXTRATIVISMO, PEQUENO PRODUTOR RURAL, COMUNIDADE INDIGENA, ACUSAÇÃO, GOVERNO FEDERAL, ORGANIZAÇÃO NÃO-GOVERNAMENTAL (ONG), DESENVOLVIMENTO REGIONAL, PRESERVAÇÃO, MEIO AMBIENTE.",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
513108,4531,Jayme Campos,UNIÃO,MT,Sessão Deliberativa Ordinária,Pela ordem,2025-04-22,"Pela ordem sobre o Projeto de Lei (PL) n° 458, de 2024, que ""Concede prioridade aos profissionais de segurança pública para recebimento da restituição do Imposto sobre a Renda da Pessoa Física.""","REGISTRO, APROVAÇÃO, Comissão de Segurança Pública (CSP), PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, TRIBUTOS, PREFERENCIA, RESTITUIÇÃO, VALORES, IMPOSTO DE RENDA, HIPOTESE, CONTRIBUINTE, ATIVIDADE PROFISSIONAL, SEGURANÇA PUBLICA.",,Jayme Veríssimo de Campos,Masculino,1951-09-13,NA,NA
513106,5926,Lucas Barreto,PSD,AP,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Críticas à proposta do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio) que abre consulta pública com o objetivo de criar mais quatro reservas extrativistas marinhas na costa do Estado do Amapá, limitando as atividades produtivas na região.","CRITICA, PROPOSTA, INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE (ICMBIO), CONSULTA PUBLICA, CRIAÇÃO, RESERVA EXTRATIVISTA, ZONA COSTEIRA, ESTADO DO AMAPA (AP), LIMITAÇÃO, DESENVOLVIMENTO ECONOMICO, REPUDIO, ATUAÇÃO, ORGANIZAÇÃO NÃO-GOVERNAMENTAL (ONG), UNIVERSIDADE DE SÃO PAULO (USP), ORGÃOS, GOVERNO FEDERAL, REGIÃO AMAZONICA, DESRESPEITO, COMUNIDADE RIBEIRINHA, COMUNIDADE INDIGENA, DEFESA, EXPLORAÇÃO, PETROLEO, MARGEM EQUATORIAL, PROGRESSO, QUESTIONAMENTO, FAVORECIMENTO, ESTADO DO PARA (PA).",,Luiz Cantuária Barreto,Masculino,1964-11-10,NA,NA
513105,285,Marcio Bittar,UNIÃO,AC,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Insatisfação com cobranças ambientais feitas ao Brasil em publicação de artigo na revista Science, e críticas à atuação supostamente enviesada de ONGs ambientais na região amazônica. Defesa da exploração de petróleo na Margem Equatorial.","CRITICA, ATUAÇÃO, ORGANIZAÇÃO NÃO-GOVERNAMENTAL (ONG), CIENTISTA, PAIS ESTRANGEIRO, GOVERNO FEDERAL, ENFASE, MINISTRO DE ESTADO, MINISTERIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA, MARINA SILVA, DEFESA, UTILIZAÇÃO, RECURSOS NATURAIS, EXPLORAÇÃO, PETROLEO, MARGEM EQUATORIAL, PAVIMENTAÇÃO, RODOVIA, MANAUS (AM), PORTO VELHO (RO), REJEIÇÃO, ESTUDO, DESMATAMENTO, REGISTRO, PRESERVAÇÃO, FLORESTA AMAZONICA.",,Marcio Miguel Bittar,Masculino,1963-06-28,SP,Franca
513104,6341,Hamilton Mourão,REPUBLICANOS,RS,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Censura à suposta desorganização institucional no Brasil, evidenciada pela incapacidade do Governo em enfrentar a crise fiscal e pelo crescimento da violência.","REGISTRO, CONTEXTO, ORGANIZAÇÃO INSTITUCIONAL, CRISE, NATUREZA ECONOMICA, INFLAÇÃO, AUSENCIA, CONTROLE, NATUREZA FISCAL, CARGA TRIBUTARIA, AUMENTO, VIOLENCIA, CRESCIMENTO, CRIME ORGANIZADO, CORRUPÇÃO, NOTICIA FALSA, DISCURSO DE ODIO.
HOMENAGEM, FORÇAS ARMADAS, MEDIAÇÃO, CONFLITO, MANUTENÇÃO, SOBERANIA NACIONAL, COMEMORAÇÃO, ANIVERSARIO DE FUNDAÇÃO, EXERCITO.",,Antonio Hamilton Martins Mourão,Masculino,1953-08-15,RS,Porto Alegre
513103,6331,Sergio Moro,UNIÃO,PR,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Críticas à concessão de asilo diplomático à Sra. Nadine Heredia, ex-Primeira Dama do Peru, condenada por corrupção e lavagem de dinheiro. Breve histórico do combate à corrupção no Brasil, destacando a Operação Lava Jato.","CRITICA, ASILO POLITICO, GOVERNO FEDERAL, EX-PRIMEIRA-DAMA, PERU, CONDENAÇÃO CRIMINAL, CORRUPÇÃO, LAVAGEM DE DINHEIRO, REPUDIO, ATUAÇÃO, FORÇA AEREA BRASILEIRA (FAB), QUEIXA, ANULAÇÃO, CONDENAÇÃO JUDICIAL, OPERAÇÃO LAVA JATO, ODEBRECHT S/A, CONVITE, MINISTRO DE ESTADO, ITAMARATI (MRE), MAURO VIEIRA.",,Sergio Fernando Moro,Masculino,1972-08-01,PR,Maringá
513102,6338,Teresa Leitão,PT,PE,Sessão Deliberativa Ordinária,Discurso,2025-04-22,Pesar pelo falecimento de S. S. Papa Francisco.,"HOMENAGEM POSTUMA, MORTE, PAPA FRANCISCO, IGREJA CATOLICA.
DISCURSO, DEFESA, APROVAÇÃO, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), ALTERAÇÃO, CONSTITUIÇÃO FEDERAL, TRABALHO, EMPREGO, DIREITOS SOCIAIS, TRABALHADOR, REDUÇÃO, DURAÇÃO, JORNADA DE TRABALHO, HORARIO DE TRABALHO.",,Maria Teresa Leitão de Melo,Feminino,1951-10-07,PE,Recife
513101,22,Esperidião Amin,PP,SC,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Considerações sobre a convocação pela CRE do Ministro das Relações Exteriores, Senhor Mauro Luiz Iecker Vieira, para que compareça à comissão a fim de prestar esclarecimentos sobre a concessão de asilo diplomático à senhora Nadine Heredia Alarcón, ex-Primeira-Dama do Peru condenada por lavagem de dinheiro.","DISCURSO, REQUERIMENTO, Comissão de Relações Exteriores e Defesa Nacional (CRE), CONVOCAÇÃO, MINISTRO DE ESTADO, ITAMARATI (MRE), INFORMAÇÕES, CONCESSÃO, ASILO POLITICO, EX-PRIMEIRA-DAMA, PAIS ESTRANGEIRO, PERU, CONDENAÇÃO, CRIME, LAVAGEM DE DINHEIRO, CRITICA, GOVERNO FEDERAL.
CRITICA, NOTA OFICIAL, PRESIDENTE, MINISTRO, LUIS ROBERTO BARROSO, SUPREMO TRIBUNAL FEDERAL (STF), RESPOSTA, ARTIGO DE IMPRENSA, LONDRES.",,Esperidião Amin Helou Filho,Masculino,1947-12-21,SC,Florianópolis
513099,5976,Eduardo Girão,NOVO,CE,Sessão Deliberativa Ordinária,Discurso,2025-04-22,"Críticas ao Supremo Tribunal Federal e aos seus Ministros por supostos abusos de poder, perseguições políticas e ativismo judicial, com apelo à transparência e à justiça.","CRITICA, MINISTRO, SUPREMO TRIBUNAL FEDERAL (STF), ABUSO DE PODER, ATIVISMO JUDICIAL, REPUDIO, PERSEGUIÇÃO, NATUREZA POLITICA, COMENTARIO, AUSENCIA, IMPARCIALIDADE, LUIS ROBERTO BARROSO, ATUAÇÃO, POLITICA PARTIDARIA, ANUNCIO, AUDIENCIA PUBLICA, ASSESSOR, ALEXANDRE DE MORAES.
CRITICA, GOVERNO FEDERAL, ASILO POLITICO, EX-PRIMEIRA-DAMA, PAIS ESTRANGEIRO, PERU, CONDENAÇÃO CRIMINAL, LAVAGEM DE DINHEIRO.",,Luis Eduardo Grangeiro Girão,Masculino,1972-09-25,CE,Fortaleza
513098,5895,Jorge Kajuru,PSB,GO,Sessão Deliberativa Ordinária,Discurso,2025-04-22,Manifestação de pesar pelo falecimento de S. S. Papa Francisco e breve histórico de seu legado.,"HOMENAGEM POSTUMA, MORTE, PAPA FRANCISCO, IGREJA CATOLICA, REGISTRO HISTORICO, LEGADO.",,Jorge Kajuru Reis da Costa Nasser,Masculino,1961-01-20,SP,Cajuru
513093,6337,Cleitinho,REPUBLICANOS,MG,Sessão Deliberativa Extraordinária,Discurso,2025-04-10,"Cumprimentos aos membros da CCJ da Câmara dos Deputados pela aprovação da PEC nº.72/2023, cujo primeiro signatário é S. Exa., que prevê a isenção do pagamento do IPVA para os veículos terrestres com 20 anos ou mais de fabricação. Posicionamento favorável à transparência no uso de recursos públicos, especialmente no que diz respeito a viagens institucionais. Defesa da anistia para os condenados pelos atos do dia 8 de janeiro de 2023.","AGRADECIMENTO, SENADOR, MEMBROS, Comissão de Constituição, Justiça e Cidadania (CCJ), SENADO, APROVAÇÃO, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), AUTORIA, ORADOR, ISENÇÃO FISCAL, IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES (IPVA), ESTADO DE MINAS GERAIS (MG), ESTADO DO TOCANTINS (TO), ESTADO DE PERNAMBUCO (PE), ESTADO DE SANTA CATARINA (SC).
CRITICA, SIGILO, IMPOSIÇÃO, RELAÇÃO, PASSAGEIRO, FORÇA AEREA BRASILEIRA (FAB), UTILIZAÇÃO, AUTORIDADE, DEFESA, TRANSPARENCIA, TRANSPORTE OFICIAL.
DEFESA, ANISTIA, MANIFESTANTE, DEPREDAÇÃO, JANEIRO, CRITICA, INJUSTIÇA, CONDENAÇÃO JUDICIAL, TRABALHADOR, SIMULTANEIDADE, FACILITAÇÃO, LIBERAÇÃO, CRIMINOSO.
COMENTARIO, APOIO, MEDIDAS ADMINISTRATIVAS, ISENÇÃO FISCAL, LUIZ INACIO LULA DA SILVA, PRESIDENTE DA REPUBLICA, CONDICIONAMENTO, COMPENSAÇÃO, PERDA, ARRECADAÇÃO, RECURSOS, PROCEDENCIA, PODERES CONSTITUCIONAIS.",,Cleiton Gontijo de Azevedo,Masculino,1982-04-15,MG,Divinópolis
